PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
23303372,Coral reef invertebrate microbiomes correlate with the presence of photosymbionts,"Bourne DG, Dennis PG, Uthicke S, Soo RM, Tyson GW, Webster N.",ISME J. 2013 Jul;7(7):1452-8. doi: 10.1038/ismej.2012.172. Epub 2013 Jan 10.,Bourne DG,ISME J,2013,2013/01/11,PMC3695284,,10.1038/ismej.2012.172
27889141,Exploring lot-to-lot variation in spoilage bacterial communities on commercial modified atmosphere packaged beef,"Säde E, Penttinen K, Björkroth J, Hultman J.",Food Microbiol. 2017 Apr;62:147-152. doi: 10.1016/j.fm.2016.10.004. Epub 2016 Oct 3.,Säde E,Food Microbiol,2017,2016/11/28,,,10.1016/j.fm.2016.10.004
26083617,Fungal Signature in the Gut Microbiota of Pediatric Patients With Inflammatory Bowel Disease,"Chehoud C, Albenberg LG, Judge C, Hoffmann C, Grunberg S, Bittinger K, Baldassano RN, Lewis JD, Bushman FD, Wu GD.",Inflamm Bowel Dis. 2015 Aug;21(8):1948-56. doi: 10.1097/MIB.0000000000000454.,Chehoud C,Inflamm Bowel Dis,2015,2015/06/18,PMC4509842,NIHMS676145,10.1097/MIB.0000000000000454
26317431,Impact of Fishmeal Replacement in Diets for Gilthead Sea Bream (Sparus aurata) on the Gastrointestinal Microbiota Determined by Pyrosequencing the 16S rRNA Gene,"Estruch G, Collado MC, Peñaranda DS, Tomás Vidal A, Jover Cerdá M, Pérez Martínez G, Martinez-Llorens S.",PLoS One. 2015 Aug 28;10(8):e0136389. doi: 10.1371/journal.pone.0136389. eCollection 2015.,Estruch G,PLoS One,2015,2015/08/29,PMC4552794,,10.1371/journal.pone.0136389
26077986,Microbial diversity associated with copepods in the North Atlantic subtropical gyre,"Shoemaker KM, Moisander PH.",FEMS Microbiol Ecol. 2015 Jul;91(7):fiv064. doi: 10.1093/femsec/fiv064. Epub 2015 Jun 14.,Shoemaker KM,FEMS Microbiol Ecol,2015,2015/06/17,,,10.1093/femsec/fiv064
27874095,Longitudinal metagenomic profiling of bovine milk to assess the impact of intramammary treatment using a third-generation cephalosporin,"Ganda EK, Bisinotto RS, Lima SF, Kronauer K, Decter DH, Oikonomou G, Schukken YH, Bicalho RC.",Sci Rep. 2016 Nov 22;6:37565. doi: 10.1038/srep37565.,Ganda EK,Sci Rep,2016,2016/11/23,PMC5118806,,10.1038/srep37565
23844936,Perturbation of the indigenous rat oral microbiome by ciprofloxacin dosing,"Manrique P, Freire MO, Chen C, Zadeh HH, Young M, Suci P.",Mol Oral Microbiol. 2013 Oct;28(5):404-14. doi: 10.1111/omi.12033. Epub 2013 Jul 12.,Manrique P,Mol Oral Microbiol,2013,2013/07/13,PMC3767763,NIHMS494115,10.1111/omi.12033
23486247,Habitat degradation impacts black howler monkey (Alouatta pigra) gastrointestinal microbiomes,"Amato KR, Yeoman CJ, Kent A, Righini N, Carbonero F, Estrada A, Gaskins HR, Stumpf RM, Yildirim S, Torralba M, Gillis M, Wilson BA, Nelson KE, White BA, Leigh SR.",ISME J. 2013 Jul;7(7):1344-53. doi: 10.1038/ismej.2013.16. Epub 2013 Mar 14.,Amato KR,ISME J,2013,2013/03/15,PMC3695285,,10.1038/ismej.2013.16
26808865,Ingestion of Milk Containing Very Low Concentration of Antimicrobials: Longitudinal Effect on Fecal Microbiota Composition in Preweaned Calves,"Van Vleck Pereira R, Lima S, Siler JD, Foditsch C, Warnick LD, Bicalho RC.",PLoS One. 2016 Jan 25;11(1):e0147525. doi: 10.1371/journal.pone.0147525. eCollection 2016.,Van Vleck Pereira R,PLoS One,2016,2016/01/26,PMC4726667,,10.1371/journal.pone.0147525
27473422,Microbial diversity in individuals and their household contacts following typical antibiotic courses,"Abeles SR, Jones MB, Santiago-Rodriguez TM, Ly M, Klitgord N, Yooseph S, Nelson KE, Pride DT.",Microbiome. 2016 Jul 30;4(1):39. doi: 10.1186/s40168-016-0187-9.,Abeles SR,Microbiome,2016,2016/07/31,PMC4967329,,10.1186/s40168-016-0187-9
24440491,"Combinations of nitrate, saponin, and sulfate additively reduce methane production by rumen cultures in vitro while not adversely affecting feed digestion, fermentation or microbial communities","Patra AK, Yu Z.",Bioresour Technol. 2014 Mar;155:129-35. doi: 10.1016/j.biortech.2013.12.099. Epub 2013 Dec 31.,Patra AK,Bioresour Technol,2014,2014/01/21,,,10.1016/j.biortech.2013.12.099
27770008,Evaluation of Buccal Cell Samples for Studies of Oral Microbiota,"Yu G, Phillips S, Gail MH, Goedert JJ, Humphrys M, Ravel J, Ren Y, Caporaso NE.",Cancer Epidemiol Biomarkers Prev. 2017 Feb;26(2):249-253. doi: 10.1158/1055-9965.EPI-16-0538. Epub 2016 Oct 21.,Yu G,Cancer Epidemiol Biomarkers Prev,2017,2016/10/23,,,10.1158/1055-9965.EPI-16-0538
24443388,Bacterial community dynamics and activity in relation to dissolved organic matter availability during sea-ice formation in a mesocosm experiment,"Eronen-Rasimus E, Kaartokallio H, Lyra C, Autio R, Kuosa H, Dieckmann GS, Thomas DN.",Microbiologyopen. 2014 Feb;3(1):139-56. doi: 10.1002/mbo3.157. Epub 2014 Jan 20.,Eronen-Rasimus E,Microbiologyopen,2014,2014/01/21,PMC3937737,,10.1002/mbo3.157
26148974,"Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography","Marzinelli EM, Campbell AH, Zozaya Valdes E, Vergés A, Nielsen S, Wernberg T, de Bettignies T, Bennett S, Caporaso JG, Thomas T, Steinberg PD.",Environ Microbiol. 2015 Oct;17(10):4078-88. doi: 10.1111/1462-2920.12972. Epub 2015 Aug 4.,Marzinelli EM,Environ Microbiol,2015,2015/07/08,,,10.1111/1462-2920.12972
23594317,Molecular diversity of the Planctomycetes in the human gut microbiota in France and Senegal,"Cayrou C, Sambe B, Armougom F, Raoult D, Drancourt M.",APMIS. 2013 Nov;121(11):1082-90. doi: 10.1111/apm.12087. Epub 2013 Apr 18.,Cayrou C,APMIS,2013,2013/04/19,,,10.1111/apm.12087
23739052,A metabolomic view of how the human gut microbiota impacts the host metabolome using humanized and gnotobiotic mice,"Marcobal A, Kashyap PC, Nelson TA, Aronov PA, Donia MS, Spormann A, Fischbach MA, Sonnenburg JL.",ISME J. 2013 Oct;7(10):1933-43. doi: 10.1038/ismej.2013.89. Epub 2013 Jun 6.,Marcobal A,ISME J,2013,2013/06/07,PMC3965317,,10.1038/ismej.2013.89
26710526,[Species Diversity of Bifidobacteria in the Intestinal Microbiota Studied Using MALDI-TOF Mass-Spectrometry],"Chaplin AV, Brzhozovskii AG, Parfenova TV, Kafarskaia LI, Volodin NN, Shkoporov AN, Ilina EN, Efimov BA.",Vestn Ross Akad Med Nauk. 2015;(4):435-40.,Chaplin AV,Vestn Ross Akad Med Nauk,2015,2015/12/30,,,
24132077,Spatial heterogeneity and co-occurrence patterns of human mucosal-associated intestinal microbiota,"Zhang Z, Geng J, Tang X, Fan H, Xu J, Wen X, Ma ZS, Shi P.",ISME J. 2014 Apr;8(4):881-93. doi: 10.1038/ismej.2013.185. Epub 2013 Oct 17.,Zhang Z,ISME J,2014,2013/10/18,PMC3960530,,10.1038/ismej.2013.185
23690942,"The human gut chip ""HuGChip"", an explorative phylogenetic microarray for determining gut microbiome diversity at family level","Tottey W, Denonfoux J, Jaziri F, Parisot N, Missaoui M, Hill D, Borrel G, Peyretaillade E, Alric M, Harris HM, Jeffery IB, Claesson MJ, O'Toole PW, Peyret P, Brugère JF.",PLoS One. 2013 May 17;8(5):e62544. doi: 10.1371/journal.pone.0062544. Print 2013.,Tottey W,PLoS One,2013,2013/05/22,PMC3656878,,10.1371/journal.pone.0062544
26830979,Microbial profiles at baseline and not the use of antibiotics determine the clinical outcome of the treatment of chronic periodontitis,"Bizzarro S, Laine ML, Buijs MJ, Brandt BW, Crielaard W, Loos BG, Zaura E.",Sci Rep. 2016 Feb 1;6:20205. doi: 10.1038/srep20205.,Bizzarro S,Sci Rep,2016,2016/02/03,PMC4735321,,10.1038/srep20205
23786549,Prebiotic effects of arabinoxylan oligosaccharides on juvenile Siberian sturgeon (Acipenser baerii) with emphasis on the modulation of the gut microbiota using 454 pyrosequencing,"Geraylou Z, Souffreau C, Rurangwa E, Maes GE, Spanier KI, Courtin CM, Delcour JA, Buyse J, Ollevier F.",FEMS Microbiol Ecol. 2013 Nov;86(2):357-71. doi: 10.1111/1574-6941.12169. Epub 2013 Jul 17.,Geraylou Z,FEMS Microbiol Ecol,2013,2013/06/22,,,10.1111/1574-6941.12169
26930491,Influence of the Biliary System on Biliary Bacteria Revealed by Bacterial Communities of the Human Biliary and Upper Digestive Tracts,"Ye F, Shen H, Li Z, Meng F, Li L, Yang J, Chen Y, Bo X, Zhang X, Ni M.",PLoS One. 2016 Mar 1;11(3):e0150519. doi: 10.1371/journal.pone.0150519. eCollection 2016.,Ye F,PLoS One,2016,2016/03/02,PMC4773253,,10.1371/journal.pone.0150519
26143242,The giant panda gut microbiome,"Wei F, Wang X, Wu Q.",Trends Microbiol. 2015 Aug;23(8):450-2. doi: 10.1016/j.tim.2015.06.004. Epub 2015 Jul 1.,Wei F,Trends Microbiol,2015,2015/07/06,,,10.1016/j.tim.2015.06.004
25751159,Responses of microbial communities to single-walled carbon nanotubes in phenol wastewater treatment systems,"Qu Y, Ma Q, Deng J, Shen W, Zhang X, He Z, Van Nostrand JD, Zhou J, Zhou J.",Environ Sci Technol. 2015 Apr 7;49(7):4627-35. doi: 10.1021/es5053045. Epub 2015 Mar 13.,Qu Y,Environ Sci Technol,2015,2015/03/10,,,10.1021/es5053045
26607965,Metagenomic analysis of the microbiota in the highly compartmented hindguts of six wood- or soil-feeding higher termites,"Rossmassler K, Dietrich C, Thompson C, Mikaelyan A, Nonoh JO, Scheffrahn RH, Sillam-Dussès D, Brune A.",Microbiome. 2015 Nov 26;3:56. doi: 10.1186/s40168-015-0118-1.,Rossmassler K,Microbiome,2015,2015/11/27,PMC4660790,,10.1186/s40168-015-0118-1
24881215,[Human buccal mucosa microbiota succession across age],"Zhang Y, He J, Zhou X, Cao S, Wu T, Cao Y, Xu X.",Hua Xi Kou Qiang Yi Xue Za Zhi. 2014 Apr;32(2):177-81. doi: 10.7518/hxkq.2014.02.016.,Zhang Y,Hua Xi Kou Qiang Yi Xue Za Zhi,2014,2014/06/03,PMC7030814,,10.7518/hxkq.2014.02.016
25085486,Microbial ecology dynamics reveal a succession in the core microbiota involved in the ripening of pasta filata caciocavallo pugliese cheese,"De Pasquale I, Di Cagno R, Buchin S, De Angelis M, Gobbetti M.",Appl Environ Microbiol. 2014 Oct;80(19):6243-55. doi: 10.1128/AEM.02097-14. Epub 2014 Aug 1.,De Pasquale I,Appl Environ Microbiol,2014,2014/08/03,PMC4178672,,10.1128/AEM.02097-14
24475063,"In vivo Pyro-SIP assessing active gut microbiota of the cotton leafworm, Spodoptera littoralis","Shao Y, Arias-Cordero E, Guo H, Bartram S, Boland W.",PLoS One. 2014 Jan 27;9(1):e85948. doi: 10.1371/journal.pone.0085948. eCollection 2014.,Shao Y,PLoS One,2014,2014/01/30,PMC3903505,,10.1371/journal.pone.0085948
24937478,Community shifts in the surface microbiomes of the coral Porites astreoides with unusual lesions,"Meyer JL, Paul VJ, Teplitski M.",PLoS One. 2014 Jun 17;9(6):e100316. doi: 10.1371/journal.pone.0100316. eCollection 2014.,Meyer JL,PLoS One,2014,2014/06/18,PMC4061089,,10.1371/journal.pone.0100316
26992104,Microbial Populations in Naked Neck Chicken Ceca Raised on Pasture Flock Fed with Commercial Yeast Cell Wall Prebiotics via an Illumina MiSeq Platform,"Park SH, Lee SI, Ricke SC.",PLoS One. 2016 Mar 18;11(3):e0151944. doi: 10.1371/journal.pone.0151944. eCollection 2016.,Park SH,PLoS One,2016,2016/03/19,PMC4798181,,10.1371/journal.pone.0151944
27889136,Characterization of the microbiota in lightly salted bighead carp (Aristichthys nobilis) fillets stored at 4 °C,"Liu X, Zhang Y, Li D, Luo Y.",Food Microbiol. 2017 Apr;62:106-111. doi: 10.1016/j.fm.2016.10.007. Epub 2016 Oct 5.,Liu X,Food Microbiol,2017,2016/11/28,,,10.1016/j.fm.2016.10.007
27976718,Amphibian gut microbiota shifts differentially in community structure but converges on habitat-specific predicted functions,"Bletz MC, Goedbloed DJ, Sanchez E, Reinhardt T, Tebbe CC, Bhuju S, Geffers R, Jarek M, Vences M, Steinfartz S.",Nat Commun. 2016 Dec 15;7:13699. doi: 10.1038/ncomms13699.,Bletz MC,Nat Commun,2016,2016/12/16,PMC5171763,,10.1038/ncomms13699
25042718,Getting started with microbiome analysis: sample acquisition to bioinformatics,"Kumar R, Eipers P, Little RB, Crowley M, Crossman DK, Lefkowitz EJ, Morrow CD.",Curr Protoc Hum Genet. 2014 Jul 14;82:18.8.1-29. doi: 10.1002/0471142905.hg1808s82.,Kumar R,Curr Protoc Hum Genet,2014,2014/07/22,PMC4383038,NIHMS614386,10.1002/0471142905.hg1808s82
26218283,First-Pass Meconium Samples from Healthy Term Vaginally-Delivered Neonates: An Analysis of the Microbiota,"Hansen R, Scott KP, Khan S, Martin JC, Berry SH, Stevenson M, Okpapi A, Munro MJ, Hold GL.",PLoS One. 2015 Jul 28;10(7):e0133320. doi: 10.1371/journal.pone.0133320. eCollection 2015.,Hansen R,PLoS One,2015,2015/07/29,PMC4517813,,10.1371/journal.pone.0133320
24612310,Intestinal microbiota in fishes: what's known and what's not,"Clements KD, Angert ER, Montgomery WL, Choat JH.",Mol Ecol. 2014 Apr;23(8):1891-8. doi: 10.1111/mec.12699. Epub 2014 Mar 17.,Clements KD,Mol Ecol,2014,2014/03/12,,,10.1111/mec.12699
26458130,Comprehensive Meta-analysis of Ontology Annotated 16S rRNA Profiles Identifies Beta Diversity Clusters of Environmental Bacterial Communities,"Henschel A, Anwar MZ, Manohar V.",PLoS Comput Biol. 2015 Oct 12;11(10):e1004468. doi: 10.1371/journal.pcbi.1004468. eCollection 2015 Oct.,Henschel A,PLoS Comput Biol,2015,2015/10/13,PMC4601763,,10.1371/journal.pcbi.1004468
25084116,Characterization of microbiota composition and presence of selected antibiotic resistance genes in carriage water of ornamental fish,"Gerzova L, Videnska P, Faldynova M, Sedlar K, Provaznik I, Cizek A, Rychlik I.",PLoS One. 2014 Aug 1;9(8):e103865. doi: 10.1371/journal.pone.0103865. eCollection 2014.,Gerzova L,PLoS One,2014,2014/08/02,PMC4118911,,10.1371/journal.pone.0103865
28335605,Opportunistic Sampling of Roadkill as an Entry Point to Accessing Natural Products Assembled by Bacteria Associated with Non-anthropoidal Mammalian Microbiomes,"Motley JL, Stamps BW, Mitchell CA, Thompson AT, Cross J, You J, Powell DR, Stevenson BS, Cichewicz RH.",J Nat Prod. 2017 Mar 24;80(3):598-608. doi: 10.1021/acs.jnatprod.6b00772. Epub 2016 Nov 21.,Motley JL,J Nat Prod,2017,2017/03/25,PMC5368682,,10.1021/acs.jnatprod.6b00772
27898681,Common Lung Microbiome Identified among Mechanically Ventilated Surgical Patients,"Smith AD, Zhang Y, Barber RC, Minshall CT, Huebinger RM, Allen MS.",PLoS One. 2016 Nov 29;11(11):e0166313. doi: 10.1371/journal.pone.0166313. eCollection 2016.,Smith AD,PLoS One,2016,2016/11/30,PMC5127496,,10.1371/journal.pone.0166313
24719854,Comparative metagenomic analysis of human gut microbiome composition using two different bioinformatic pipelines,"D'Argenio V, Casaburi G, Precone V, Salvatore F.",Biomed Res Int. 2014;2014:325340. doi: 10.1155/2014/325340. Epub 2014 Feb 25.,D'Argenio V,Biomed Res Int,2014,2014/04/11,PMC3955645,,10.1155/2014/325340
25264709,Temporal analysis of the effect of extruded flaxseed on the swine gut microbiota,"Holman DB, Baurhoo B, Chénier MR.",Can J Microbiol. 2014 Oct;60(10):649-59. doi: 10.1139/cjm-2014-0317. Epub 2014 Sep 3.,Holman DB,Can J Microbiol,2014,2014/09/30,,,10.1139/cjm-2014-0317
24736017,Exploring the bacterial microbiota associated with native South American species of Aphis (Hemiptera: Aphididae),"Arneodo JD, Ortego J.",Environ Entomol. 2014 Jun;43(3):589-94. doi: 10.1603/EN13324. Epub 2014 Apr 14.,Arneodo JD,Environ Entomol,2014,2014/04/17,,,10.1603/EN13324
27460381,Visualizing Patterns of Marine Eukaryotic Diversity from Metabarcoding Data Using QIIME,"Leray M, Knowlton N.",Methods Mol Biol. 2016;1452:219-35. doi: 10.1007/978-1-4939-3774-5_15.,Leray M,Methods Mol Biol,2016,2016/07/28,,,10.1007/978-1-4939-3774-5_15
26769079,"Environmental drivers of microbial community shifts in the giant barrel sponge, Xestospongia muta, over a shallow to mesophotic depth gradient","Morrow KM, Fiore CL, Lesser MP.",Environ Microbiol. 2016 Jun;18(6):2025-38. doi: 10.1111/1462-2920.13226. Epub 2016 Feb 15.,Morrow KM,Environ Microbiol,2016,2016/01/16,,,10.1111/1462-2920.13226
25105162,Culturable bacterial microbiota of the stomach of Helicobacter pylori positive and negative gastric disease patients,"Khosravi Y, Dieye Y, Poh BH, Ng CG, Loke MF, Goh KL, Vadivelu J.",ScientificWorldJournal. 2014;2014:610421. doi: 10.1155/2014/610421. Epub 2014 Jul 3.,Khosravi Y,ScientificWorldJournal,2014,2014/08/09,PMC4106172,,10.1155/2014/610421
25187398,Temporal changes and the effect of subtherapeutic concentrations of antibiotics in the gut microbiota of swine,"Holman DB, Chénier MR.",FEMS Microbiol Ecol. 2014 Dec;90(3):599-608. doi: 10.1111/1574-6941.12419. Epub 2014 Oct 2.,Holman DB,FEMS Microbiol Ecol,2014,2014/09/05,,,10.1111/1574-6941.12419
26538306,Fizzy: feature subset selection for metagenomics,"Ditzler G, Morrison JC, Lan Y, Rosen GL.",BMC Bioinformatics. 2015 Nov 4;16:358. doi: 10.1186/s12859-015-0793-8.,Ditzler G,BMC Bioinformatics,2015,2015/11/06,PMC4634798,,10.1186/s12859-015-0793-8
27183792,[Distinctive Features of the Microbial Diversity and the Polyketide Synthase GenesSpectrum in the Community of the Endemic Baikal Sponge Swartschewskia papyracea],"Kaluzhnaya OV, Itskovich VB.",Genetika. 2016 Jan;52(1):47-58.,Kaluzhnaya OV,Genetika,2016,2016/05/18,,,
27737946,Rumen microbiota for wild boreal cervids living in the same habitat,"Østbye K, Wilson R, Rudi K.",FEMS Microbiol Lett. 2016 Oct;363(20):fnw233. doi: 10.1093/femsle/fnw233. Epub 2016 Oct 12.,Østbye K,FEMS Microbiol Lett,2016,2016/10/15,,,10.1093/femsle/fnw233
25777679,Characterization of the microbial diversity in yacon spontaneous fermentation at 20 °C,"Reina LD, Pérez-Díaz IM, Breidt F, Azcarate-Peril MA, Medina E, Butz N.",Int J Food Microbiol. 2015 Jun 16;203:35-40. doi: 10.1016/j.ijfoodmicro.2015.03.007. Epub 2015 Mar 7.,Reina LD,Int J Food Microbiol,2015,2015/03/18,PMC4587664,NIHMS723741,10.1016/j.ijfoodmicro.2015.03.007
26036144,Confusion about the species richness of human gut microbiota,"Avershina E, Rudi K.",Benef Microbes. 2015;6(5):657-9. doi: 10.3920/BM2015.0007. Epub 2015 Jun 3.,Avershina E,Benef Microbes,2015,2015/06/04,,,10.3920/BM2015.0007
22749759,An eight-year investigation of bovine livestock fecal microbiota,"Rudi K, Moen B, Sekelja M, Frisli T, Lee MR.",Vet Microbiol. 2012 Dec 7;160(3-4):369-77. doi: 10.1016/j.vetmic.2012.06.003. Epub 2012 Jun 13.,Rudi K,Vet Microbiol,2012,2012/07/04,,,10.1016/j.vetmic.2012.06.003
26715502,Metagenomic Analysis Reveals Dynamic Changes of Whole Gut Microbiota in the Acute Phase of Intensive Care Unit Patients,"Ojima M, Motooka D, Shimizu K, Gotoh K, Shintani A, Yoshiya K, Nakamura S, Ogura H, Iida T, Shimazu T.",Dig Dis Sci. 2016 Jun;61(6):1628-34. doi: 10.1007/s10620-015-4011-3. Epub 2015 Dec 29.,Ojima M,Dig Dis Sci,2016,2015/12/31,PMC4875048,,10.1007/s10620-015-4011-3
27381338,Bacterial Population in Intestines of Litopenaeus vannamei Fed Different Probiotics or Probiotic Supernatant,"Sha Y, Liu M, Wang B, Jiang K, Qi C, Wang L.",J Microbiol Biotechnol. 2016 Oct 28;26(10):1736-1745. doi: 10.4014/jmb.1603.03078.,Sha Y,J Microbiol Biotechnol,2016,2016/07/07,,,10.4014/jmb.1603.03078
25194259,Microbial succession of grass carp (Ctenopharyngodon idellus) filets during storage at 4°C and its contribution to biogenic amines' formation,"Wang H, Luo Y, Huang H, Xu Q.",Int J Food Microbiol. 2014 Nov 3;190:66-71. doi: 10.1016/j.ijfoodmicro.2014.08.021. Epub 2014 Aug 23.,Wang H,Int J Food Microbiol,2014,2014/09/08,,,10.1016/j.ijfoodmicro.2014.08.021
25576328,Identifying strains that contribute to complex diseases through the study of microbial inheritance,"Faith JJ, Colombel JF, Gordon JI.",Proc Natl Acad Sci U S A. 2015 Jan 20;112(3):633-40. doi: 10.1073/pnas.1418781112. Epub 2015 Jan 9.,Faith JJ,Proc Natl Acad Sci U S A,2015,2015/01/11,PMC4311841,,10.1073/pnas.1418781112
25227089,Characterization of microbial associations in human oral microbiome,"Lee MS, Oh S, Tang H.",Biomed Mater Eng. 2014;24(6):3737-44. doi: 10.3233/BME-141202.,Lee MS,Biomed Mater Eng,2014,2014/09/18,,,10.3233/BME-141202
